Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_short_tons,Average_Employees,Labor_Hours
2019,4407392,Elk Creek Surface,Virginia,Buchanan,Active,Surface,Indepedent Producer Operator,Mine only,Surface Minerals Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,134063,34,68896
2019,4407402,Eagle 1,Virginia,Buchanan,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Burning Knob Resources Inc.,"164 Main Street, Suite 310, Pikeville, KY 41501",,Appalachia Central,9632,37,10335
2019,4609370,#57 Miner,Virginia,Buchanan,Active,Surface,Indepedent Producer Operator,Mine only,"Clintwood Jod, Llc","24044 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,26367,9,25057
2019,4405311,Mcclure River Plant,Virginia,Dickenson,Active,Surface,Operating Subsidiary,Preparation Plant,"Dickenson-Russell Contura, Llc","5703 Crutchfield Dr, Norton, VA 24273",United Mine Workers Of America,Appalachia Central,0,4,10622
2019,4405311,Mcclure River Plant,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Preparation Plant,"Dickenson-Russell Contura, Llc","5703 Crutchfield Dr, Norton, VA 24273",United Mine Workers Of America,Appalachia Central,0,58,141126
2019,4407115,Baden #1,Virginia,Dickenson,Active,Surface,Indepedent Producer Operator,Mine only,A & G Coal Corporation,"P.O. Box 2178, Beaver, WV 25813",,Appalachia Central,35907,24,60500
2019,4407163,88 Strip,Virginia,Dickenson,Active,Surface,Operating Subsidiary,Mine only,"Paramont Contura, Llc","5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,721888,126,316310
2019,4407217,No 10,Virginia,Dickenson,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Four O Mining Corporation,"P.O. Box 148, Vansant, VA 24656",,Appalachia Central,40136,13,21522
2019,4407223,Deep Mine 41,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,"Paramont Contura, Llc","5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,1633695,345,798032
2019,4407260,Mine No. 1,Virginia,Dickenson,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Stiltner Mining Inc.,"P.O. Box 917, Abingdon, VA 24212",,Appalachia Central,15580,12,18871
2019,4407306,Omm,Virginia,Dickenson,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Estep Coal Company Inc,"P.O. Box 1025, Grundy, VA 24614",,Appalachia Central,68687,15,15206
2019,4407308,Deep Mine 44,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,"Paramont Contura, Llc","5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,482850,94,212977
2019,4407366,Tilley,Virginia,Dickenson,Active,Underground,Indepedent Producer Operator,Mine only,Banner Blue Coal Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,214263,72,171417
2019,4407381,Long Branch Surface Mine,Virginia,Dickenson,Active,Surface,Operating Subsidiary,Mine only,"Paramont Contura, Llc","5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,300116,55,128582
2019,4405898,P-14,Virginia,Lee,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,"Inmet Mining, Llc.","144 E. Market Place Blvd., Knoxville, TN 37922",,Appalachia Central,0,15,20040
2019,4402277,Rcr #1,Virginia,Russell,Active,Surface,Indepedent Producer Operator,Mine only,"Russell County Reclamation, Ll","P.O. Box 1464, Abingdon, VA 24212",,Appalachia Central,23502,20,46460
2019,4407142,Flat Rock Plant,Virginia,Russell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,Jewell Valley Mining Llc,"265 Hambley Blvd. Suite 200, Pikeville, KY 41501",,Appalachia Central,0,0,230
2019,4407142,Flat Rock Plant,Virginia,Russell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,Jewell Valley Mining Llc,"265 Hambley Blvd. Suite 200, Pikeville, KY 41501",,Appalachia Central,0,25,11274
2019,4407389,S-32,Virginia,Russell,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Harold Keene Coal Company,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,16974,24,9024
2019,4609548,Auger No. 2,Virginia,Russell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Southeastern Coal, Inc.","P.O. Box 251, Sophia, WV 25921",,Appalachia Central,5272,2,553
2019,4405236,Coal Creek Prep Plant,Virginia,Tazewell,Active,Underground,Operating Subsidiary,Preparation Plant,Ramaco Resources Land Holdings,"497 Fork Ridge Road, Raven, VA 24639",,Appalachia Central,0,19,39751
2019,4406804,Tiller No 1,Virginia,Tazewell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Ramaco Resources Land Holdings,"250 West Main Street, Suite 21, Lexington, KY 40507",,Appalachia Central,1479,7,14583
2019,4407172,Virginia Point No. 1 Surface M,Virginia,Tazewell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Extra Energy, Inc.","640 Clover Dew Dairy Rd, Princeton, WV 24740",,Appalachia Central,173545,43,101897
2019,4407320,Middle Creek Refuge,Virginia,Tazewell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Wynnly Inc.,"411 Edgewater Drive, Cedar Bluff, VA 24609",,Appalachia Central,1236,2,1528
2019,4609182,Highwall Miner #1,Virginia,Tazewell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Extra Energy, Inc","640 Clover Dew Dairy Road, Princeton, WV 24740",,Appalachia Central,46741,5,8792
2019,3609198,3166,Virginia,Wise,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249",,Appalachia Central,2051,3,640
2019,3610164,Auger No. 47,Virginia,Wise,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Denali Energy Group Llc,"1140 Tanbark Road, Lexington, KY 40515",,Appalachia Central,3167,2,430
2019,4403088,P-7 Pigeon Creek,Virginia,Wise,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,"Inmet Mining, Llc.","144 East Market Place Boulevar, Knoxville, TN 37922",,Appalachia Central,0,19,24186
2019,4403472,Tipple #1,Virginia,Wise,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Hills Coal Co., Inc.","P.O. Box 148, Fries, VA 24330",,Appalachia Central,0,2,4666
2019,4403472,Tipple #1,Virginia,Wise,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Hills Coal Co., Inc.","P.O. Box 148, Fries, VA 24330",,Appalachia Central,0,2,4666
2019,4405270,Toms Creek Complex,Virginia,Wise,Active,Surface,Operating Subsidiary,Preparation Plant,"Paramont Contura, Llc","5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,0,22,53390
2019,4405270,Toms Creek Complex,Virginia,Wise,Active,Underground,Operating Subsidiary,Preparation Plant,"Paramont Contura, Llc","5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,0,16,38661
2019,4406199,No 1 Prep Plant,Virginia,Wise,Active,Surface,Indepedent Producer Operator,Preparation Plant,Red River Coal Company Inc,"P.O. Box 668, Norton, VA 24273",,Appalachia Central,0,9,16846
2019,4406199,No 1 Prep Plant,Virginia,Wise,Active,Underground,Indepedent Producer Operator,Preparation Plant,Red River Coal Company Inc,"P.O. Box 668, Norton, VA 24273",,Appalachia Central,0,17,29949
2019,4406544,Ag4 Sawmill Hollow #2,Virginia,Wise,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Fr Performance Llc,"327 Huckleberry Lane, London, KY 40744",,Appalachia Central,208491,23,53565
2019,4406943,Paragon Loadout,Virginia,Wise,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Jmac Leasing, Inc.","P.O. Box 900, Sandy Hook, KY 41171",,Appalachia Central,0,2,4152
2019,4406943,Paragon Loadout,Virginia,Wise,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Jmac Leasing, Inc.","P.O. Box 900, Sandy Hook, KY 41171",,Appalachia Central,0,2,4152
2019,4407087,D-6 North Fork,Virginia,Wise,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Inmet Mining, Llc.","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,76787,48,61993
2019,4407124,True Energy Fuels Mine No. 2,Virginia,Wise,Active,Surface,Indepedent Producer Operator,Mine only,True Energy Fuels Llc,"1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,69209,18,45467
2019,4407133,No. 26 Strip,Virginia,Wise,Active,Surface,Indepedent Producer Operator,Mine only,Humphreys Enterprises Inc,"P.O. Box 668, Norton, VA 24273",,Appalachia Central,219761,41,79549
2019,4407137,No. 2,Virginia,Wise,Active,Underground,Indepedent Producer Operator,Mine only,"Patriot Mining, Llc","P.O. Box 917, Abingdon, VA 24210",,Appalachia Central,227755,53,122564
2019,4407150,D-7 Osaka,Virginia,Wise,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Inmet Mining, Llc.","144 E. Market Place Blvd, Knoxville, TN 37922",,Appalachia Central,94984,59,71514
2019,4407156,Big D #3,Virginia,Wise,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Big D Enterprises, Inc.","P.O. Box 467, Norton, VA 24273",,Appalachia Central,4156,5,6876
2019,4407284,#2,Virginia,Wise,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Big D Enterprises, Inc","#22 7 Th Street Nw, Norton, VA 24273",,Appalachia Central,27164,15,19724
2019,4407303,Savage Blending Terminal,Virginia,Wise,Active,Surface,Indepedent Producer Operator,Preparation Plant,Savage Services Corp,"3630 Russell Creek Road, St. Paul, VA 24283",,Appalachia Central,0,6,10539
2019,4407303,Savage Blending Terminal,Virginia,Wise,Active,Underground,Indepedent Producer Operator,Preparation Plant,Savage Services Corp,"3630 Russell Creek Road, St. Paul, VA 24283",,Appalachia Central,0,5,10538
2019,4407367,Toms Creek North,Virginia,Wise,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Paramont Contura, Llc","P.O. Box 1426, Grundy, VA 24614",,Appalachia Central,112228,34,71736
2019,4407370,No. 29 Strip,Virginia,Wise,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Humphreys Enterprises, Inc,","P.O. Box 668, Norton, VA 24273",,Appalachia Central,6837,3,5240
2019,4407384,Airport Mine 1,Virginia,Wise,Active,Surface,Indepedent Producer Operator,Mine only,"J.W. Construction Company, Inc","P.O. Box 2470, Wise, VA 24293",,Appalachia Central,283335,32,84726
2019,4407386,Surface Mine No. 2,Virginia,Wise,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Ridgetop Development, Llc","P.O. Box 1090, Oceana, WV 24870",,Appalachia Central,18709,18,11204
2019,4407388,Toms Creek South,Virginia,Wise,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Paramont Contura, Llc","935 Hwy 317, Neon, KY 41840",,Appalachia Central,147659,38,72611
2019,4407391,Turkey Branch Strip #1,Virginia,Wise,Active,Surface,Indepedent Producer Operator,Mine only,J W Construction Inc,"9397 Turkey Branch Road, Wise`, VA 24293",,Appalachia Central,103954,17,45687
2019,4407394,Craborchard,Virginia,Wise,Active,Surface,Indepedent Producer Operator,Mine only,Jmac Leasing Inc,"60 Clyde Dickerson Road, Olive Hill, KY 41164",,Appalachia Central,159343,24,56970
2019,4407396,Ridgetop Development Surface M,Virginia,Wise,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Ridgetop Development, Llc","P.O. Box 1090, Oceana, WV 24870",,Appalachia Central,28663,15,21280
2019,4609414,Hwm #73,Virginia,Wise,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Commonwealth Mining, Llc","330 Harper Park Drive, Suite E, Beckley, WV 25801",,Appalachia Central,115206,14,29959
2019,4604168,Sentinel Mine,West Virginia,Barbour,Active,Underground,Indepedent Producer Operator,Mine only,Wolf Run Mining Llc,"21550 Barbour County Hwy, Philippi, WV 26416",,Appalachia Northern,1106710,404,965021
2019,4608777,Sentinel Preparation Plant,West Virginia,Barbour,Active,Underground,Operating Subsidiary,Preparation Plant,Wolf Run Mining Llc,"21550 Barbour County Hwy, Philippi, WV 26416",,Appalachia Northern,0,29,68908
2019,1519126,39mc,West Virginia,Boone,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Denali Energy Group Llc,"1140 Tanbark Road, Lexington, KY 40515",,Appalachia Central,65,2,100
2019,1519807,Auger No. 144,West Virginia,Boone,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Denali Energy Group Llc,"1140 Tanbark Road, Lexington, KY 40515",,Appalachia Central,2300,2,1100
2019,4603135,Harris Prep Plant,West Virginia,Boone,Active,Underground,Indepedent Producer Operator,Preparation Plant,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,0,4,9218
2019,4605295,Wells Prep Plant And Loadout,West Virginia,Boone,Active,Surface,Operating Subsidiary,Preparation Plant,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,0,6,14170
2019,4605398,Hobet Prep Plant,West Virginia,Boone,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,Erp Environmental Fund Inc.,"P.O. Box 305, Madison, WV 25130",United Mine Workers Of America,Appalachia Central,0,10,30281
2019,4605992,Homer Iii Processing,West Virginia,Boone,Active,Surface,Operating Subsidiary,Preparation Plant,Black Castle Mining Company Ll,"P.O. Box 189, Peytona, WV 25154",,Appalachia Central,0,14,29769
2019,4606188,Chess Processing,West Virginia,Boone,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,"Elk Run Coal Company, Llc","P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,0,10,22369
2019,4606448,Rocklick Preparation Plant,West Virginia,Boone,Active,Surface,Indepedent Producer Operator,Preparation Plant,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,0,5,12618
2019,4606448,Rocklick Preparation Plant,West Virginia,Boone,Active,Underground,Indepedent Producer Operator,Preparation Plant,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,0,47,113562
2019,4606618,Gateway Eagle Mine,West Virginia,Boone,Active,Underground,Operating Subsidiary,Mine only,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,293512,72,182237
2019,4607938,"Black Castle Mining Company, L",West Virginia,Boone,Active,Surface,Operating Subsidiary,Mine only,"Black Castle Mining Company, L","782 Robinson Creek Road, Madison, WV 25130",,Appalachia Central,644471,70,183075
2019,4608645,Twilight Mtr Surface Mine,West Virginia,Boone,Active,Surface,Operating Subsidiary,Mine only,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,270619,44,98149
2019,4608759,North Eagle Mine,West Virginia,Boone,Active,Underground,Operating Subsidiary,Mine only,"Kanawha Eagle Mining, Llc","P.O. Box 189, Comfort, WV 25049",,Appalachia Central,944176,126,310891
2019,4608818,Callisto Mine,West Virginia,Boone,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Erp Environmental Fund Inc.,"P.O. Box 305, Madison, WV 25130",United Mine Workers Of America,Appalachia Central,56511,19,55331
2019,4608921,Surface Mine No. 7,West Virginia,Boone,Active,Surface,Indepedent Producer Operator,Mine only,"Cline & Son Stone & Gravel, In","P.O. Box 374, Gilbert, WV 25621",,Appalachia Central,22462,30,50307
2019,4608940,Bull Creek Prep & Refuse Disp,West Virginia,Boone,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Raven Crest Contracting, Llc","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,0,9,23350
2019,4608967,Boone North No. 1 Surface Mine,West Virginia,Boone,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Raven Crest Contracting, Llc","1295 Ashford Hill Rd, Ashford, WV 25009",,Appalachia Central,108325,14,26261
2019,4609070,Boone North No. 2 Surface Mine,West Virginia,Boone,Active,Surface,Indepedent Producer Operator,Mine only,"Raven Crest Contracting, Llc","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,333115,53,135292
2019,4609152,Black Oak Mine,West Virginia,Boone,Active,Underground,Operating Subsidiary,Mine only,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,330492,145,340551
2019,4609258,Winchester Peerless Rachel Min,West Virginia,Boone,Active,Underground,Operating Subsidiary,Mine only,"Kanawha Eagle Mining, Llc","P.O. Box 189, Comfort, WV 25049",,Appalachia Central,715708,104,244303
2019,4609286,Mine No 6,West Virginia,Boone,Active,Surface,Indepedent Producer Operator,Mine only,Lexington Coal Company,"P.O. Box 299, Sidney, KY 41564",,Appalachia Central,479735,54,109381
2019,4609309,Hill Fork Mine,West Virginia,Boone,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Erp Environmental Fund Inc.,"P.O. Box 305, Madison, WV 25130",United Mine Workers Of America,Appalachia Central,72609,19,51665
2019,4609532,Salem Auger #41,West Virginia,Boone,Active,Surface,Indepedent Producer Operator,Mine only,"Brooks Run Mining Co., Llc","P.O. Box 47, Belfrey, KY 41514",,Appalachia Central,4419,2,635
2019,4003274,Empire,West Virginia,Fayette,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Denali Energy Group, Llc","1140 Tanbark Road, Lexington, KY 40515",,Appalachia Central,3200,2,1750
2019,4604236,Maple Eagle No. 1 Mine,West Virginia,Fayette,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Panther Creek Mining Llc,"1345 Elk Ridge Road, Powellton, WV 25161",,Appalachia Central,395126,131,344557
2019,4604343,Kingston Processing,West Virginia,Fayette,Active,Surface,Operating Subsidiary,Preparation Plant,Kingston Mining Inc.,"600 Resource Drive, Scarbro, WV 25917",,Appalachia Central,0,1,2420
2019,4604343,Kingston Processing,West Virginia,Fayette,Active,Underground,Operating Subsidiary,Preparation Plant,Kingston Mining Inc.,"600 Resource Drive, Scarbro, WV 25917",,Appalachia Central,0,35,78233
2019,4605145,Maple Eagle Preparation Plant,West Virginia,Fayette,Temporarily closed,Underground,Indepedent Producer Operator,Preparation Plant,Panther Creek Mining Llc,"1345 Elk Ridge Road, Powellton, WV 25161",,Appalachia Central,0,21,44178
2019,4607491,Bishop Surface,West Virginia,Fayette,Active,Surface,Indepedent Producer Operator,Mine only,"Nicholas Contura, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,67079,39,13544
2019,4607537,Alloy Surface Mine,West Virginia,Fayette,Active,Surface,Operating Subsidiary,Mine only,"Lexington Coal Company, Llc","P.O. Box 58370, Charleston, WV 25358",,Appalachia Central,157761,22,46144
2019,4608625,Kingston No 1,West Virginia,Fayette,Permanently abandoned,Underground,Operating Subsidiary,Mine only,"Kingston Mining, Inc.","208 Business Street, Beckley, WV 25801",,Appalachia Central,186528,70,164984
2019,4608932,Kingston No. 2,West Virginia,Fayette,Active,Underground,Operating Subsidiary,Mine only,"Kingston Mining, Inc.","600 Resource Drive, Scarbro, WV 25917",,Appalachia Central,433846,110,265211
2019,4609052,Bam 7 Auger,West Virginia,Fayette,Active,Surface,Indepedent Producer Operator,Mine only,Bundy Auger Mining Inc,"2005 Webster Road, Summersville, WV 26651",,Appalachia Central,13478,3,2632
2019,4609054,Republic Energy,West Virginia,Fayette,Active,Surface,Operating Subsidiary,Mine only,Republic Energy Llc,"4101 Slate Drive, Scarbro, WV 25917",,Appalachia Central,1323553,147,355370
2019,4609105,Surface No 5,West Virginia,Fayette,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Resources Limited, Llc","188 Spruce Run Road, Summersville, WV 26651",,Appalachia Central,53440,16,17517
2019,4609114,Pax Load Out,West Virginia,Fayette,Active,Surface,Operating Subsidiary,Preparation Plant,Republic Energy Llc,"4101 Slate Drive, Scarbro, WV 25917",,Appalachia Central,0,4,9383
2019,4609114,Pax Load Out,West Virginia,Fayette,Active,Underground,Operating Subsidiary,Preparation Plant,Republic Energy Llc,"4101 Slate Drive, Scarbro, WV 25917",,Appalachia Central,0,3,9382
2019,4609162,Deep Water Prep Plant P-2,West Virginia,Fayette,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,Frasure Creek Mining Llc,"P.O. Box 100, Oak Hill, WV 25901",,Appalachia Central,0,4,3421
2019,4609162,Deep Water Prep Plant P-2,West Virginia,Fayette,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,Frasure Creek Mining Llc,"P.O. Box 100, Oak Hill, WV 25901",,Appalachia Central,0,3,3420
2019,4609415,Shm 06,West Virginia,Fayette,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Bundy Auger Mining, Inc.","2005 Webster Road, Summersville, WV 26651",,Appalachia Central,40243,5,9939
2019,103381,Hwm 58,West Virginia,Greenbrier,Active,Surface,Indepedent Producer Operator,Mine only,"South Fork Coal Co.,","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,73673,9,20978
2019,3304642,Hwm 61,West Virginia,Greenbrier,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"South Fork Coal Co., Llc","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,40891,10,15557
2019,4607376,Lost Flat Surface Mine,West Virginia,Greenbrier,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"South Fork Coal Company, Llc","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,14814,30,9044
2019,4609125,Mountaineer Pocahontas No 1 Pr,West Virginia,Greenbrier,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,Greenbrier Minerals Llc,"100 Bill Baker Way, Beckley, WV 25801",,Appalachia Central,0,7,20229
2019,4609125,Mountaineer Pocahontas No 1 Pr,West Virginia,Greenbrier,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,Greenbrier Minerals Llc,"100 Bill Baker Way, Beckley, WV 25801",,Appalachia Central,0,4,9964
2019,4609172,Mountaineer Pocahontas No 1 Mi,West Virginia,Greenbrier,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Greenbrier Minerals Llc,"100 Bill Baker Way, Beckley, WV 25801",,Appalachia Central,198361,68,172881
2019,4609246,Kuhn Ridge,West Virginia,Greenbrier,Active,Surface,Operating Subsidiary,Mine only,"Greenbrier Minerals, Llc","100 Bill Baker Way, Beckley, WV 25801",,Appalachia Central,339689,75,214247
2019,4609448,Blue Knob Surface Mine,West Virginia,Greenbrier,Active,Surface,Indepedent Producer Operator,Mine only,"South Fork Coal Co., Llc","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,216950,44,108053
2019,4609462,Clearco Prep & Loadout Facilit,West Virginia,Greenbrier,Active,Surface,Indepedent Producer Operator,Preparation Plant,"South Fork Coal Co., Llc","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,0,7,17980
2019,4609473,No. 1 Surface Mine,West Virginia,Greenbrier,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Princess Polly Anna Coal, Inc.","P.O. Box 886, Lewisburg, WV 24901",,Appalachia Central,62053,14,29588
2019,4609519,Sewell Valley #2,West Virginia,Greenbrier,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Warrior Energy Resources, Llc","188spruce Run Road, Summersville, WV 26651",,Appalachia Central,1533,5,7272
2019,4603085,South Hollow Prep Plant And Lo,West Virginia,Kanawha,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Kanawha Eagle Mining, Llc","P.O. Box 189, Comfort, WV 25049",,Appalachia Central,0,44,105554
2019,4603317,Mammoth Coal  Processing Pl &,West Virginia,Kanawha,Active,Surface,Operating Subsidiary,Preparation Plant,Mammoth Coal Co.,"P.O. Box 457, Whitesville, WV 25132",,Appalachia Central,0,17,41412
2019,4603317,Mammoth Coal  Processing Pl &,West Virginia,Kanawha,Active,Underground,Operating Subsidiary,Preparation Plant,Mammoth Coal Co.,"P.O. Box 457, Whitesville, WV 25132",,Appalachia Central,0,33,76909
2019,4605437,American Eagle Mine,West Virginia,Kanawha,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Panther Creek Mining Llc,"P.O. Box 99, Dawes, WV 25054",,Appalachia Central,1271954,334,832878
2019,4607178,Samples Surface Mine,West Virginia,Kanawha,Active,Surface,Operating Subsidiary,Mine only,Panther Creek Mining Llc,"100 Toms Fork Road, Eskdale, WV 25075",,Appalachia Central,1187906,121,319651
2019,4608465,Toms Fork Prep Plant And Loado,West Virginia,Kanawha,Active,Surface,Operating Subsidiary,Preparation Plant,Panther Creek Mining Llc,"100 Toms Fork Road, Eskdale, WV 25075",,Appalachia Central,0,12,29439
2019,4608465,Toms Fork Prep Plant And Loado,West Virginia,Kanawha,Active,Underground,Operating Subsidiary,Preparation Plant,Panther Creek Mining Llc,"100 Toms Fork Road, Eskdale, WV 25075",,Appalachia Central,0,22,57145
2019,4608571,Wet Branch Prep Plant,West Virginia,Kanawha,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,Panther Creek Mining Llc,"P.O. Box 99, Dawes, WV 25054",,Appalachia Central,0,53,129919
2019,4608961,Marmet Dock,West Virginia,Kanawha,Active,Surface,Operating Subsidiary,Preparation Plant,Alex Energy Llc,"782 Robinson Creek Road, Madison, WV 25130",,Appalachia Central,0,11,22513
2019,4608961,Marmet Dock,West Virginia,Kanawha,Active,Underground,Operating Subsidiary,Preparation Plant,Alex Energy Llc,"782 Robinson Creek Road, Madison, WV 25130",,Appalachia Central,0,11,22512
2019,4609153,Samples Mine Highwall Miner,West Virginia,Kanawha,Active,Surface,Indepedent Producer Operator,Mine only,Panther Creek Mining Llc,"100 Toms Fork Road, Eskdale, WV 25075",,Appalachia Central,31570,10,30314
2019,4609221,Slabcamp,West Virginia,Kanawha,Active,Underground,Operating Subsidiary,Mine only,Mammoth Coal Co.,"P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,1048552,113,276409
2019,4609226,Blue Creek Prep Plant,West Virginia,Kanawha,Active,Underground,Operating Subsidiary,Preparation Plant,"Blue Creek Mining, Llc","P.O. Box 366, Tad, WV 25201",,Appalachia Central,0,29,64991
2019,4609230,Winchester Ug Mine,West Virginia,Kanawha,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Panther Creek Mining Llc,"P.O. Box 100, Eskdale, WV 25075",,Appalachia Central,407408,105,267169
2019,4609296,Blue Creek No. 2 Mine,West Virginia,Kanawha,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Blue Creek Mining Llc,"P.O. Box 366, Tad, WV 25201",,Appalachia Central,338909,57,142975
2019,4609297,Blue Creek No. 1 Ug Mine,West Virginia,Kanawha,Active,Underground,Operating Subsidiary,Mine only,"Blue Creek Mining, Llc","P.O. Box 366, Tad, WV 25201",,Appalachia Central,999119,113,274539
2019,4609341,Witcher Creek Surface Mine,West Virginia,Kanawha,Active,Surface,Indepedent Producer Operator,Mine only,"Hanover Resources, Llc","Rt 119 S Shaffer Road Exit, Madison, WV 25301",,Appalachia Central,275000,44,99365
2019,4608752,Fork Creek Prep Plant,West Virginia,Lincoln,Active,Surface,Operating Subsidiary,Preparation Plant,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,0,9,16949
2019,1519371,Shm-47,West Virginia,Logan,Active,Surface,Indepedent Producer Operator,Mine only,Mega Highwall Mining,"12081 Va. Blvd., Ashland, KY 41102",,Appalachia Central,53853,9,5093
